OlinkID,fa_1_nobs,fa_1_beta,fa_1_se,fa_1_pvalue,fa_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20454,1187,0.02376531820378916,0.02660861356253356,0.37196305506006555,0.5655681991858781,51.46574703245831,P57771,RGS8,Inflammation,Unique Protein
OID20455,1187,-0.012254661887975476,0.02661189995473251,0.6452457640319811,0.7891436687303266,55.82004800111024,P20809,IL11,Inflammation,Unique Protein
OID20456,1187,0.014103973877641693,0.02678195198772147,0.5985552791590075,0.7564103246786765,35.59066468465264,Q96PD4,IL17F,Inflammation,Unique Protein
OID20457,1187,-5.993004954935346e-4,0.027357067272807355,0.9825261745926672,0.9894373778687926,27.715294351221438,O76038,SCGN,Inflammation,Unique Protein
OID20458,1187,0.06000361181067548,0.03094169700847937,0.05271033311973594,0.14426245665635595,22.895760871873936,O95715,CXCL14,Inflammation,Unique Protein
OID20459,1187,-0.10462833329705774,0.02747688539687595,1.4741105251043387e-4,0.00652852282557573,42.91391019809134,Q03426,MVK,Inflammation,Unique Protein
OID20460,1187,-0.02020484840494355,0.03294116058526728,0.5397558714721533,0.7121353609522337,24.723663701784666,O14904,WNT9A,Inflammation,Unique Protein
OID20461,1187,-0.023882723159008398,0.028179603030065496,0.39687900804524845,0.5893172029821397,25.622946262790535,P26951,IL3RA,Inflammation,Unique Protein
OID20462,1187,-0.034429186179412444,0.027587153897187917,0.21227414625888102,0.38753038702663944,50.50284146528743,Q9Y3P8,SIT1,Inflammation,Unique Protein
OID20463,1187,-0.06910694351792611,0.027287286619987822,0.011452317515981176,0.0522438136966434,50.38439245319846,Q96DB9,FXYD5,Inflammation,Unique Protein
OID20464,1187,-0.0458305324250937,0.0267368447150391,0.08676785697214599,0.2070291964210992,31.39252946275289,P48061,CXCL12,Inflammation,Unique Protein
OID20465,1187,-0.005014857493715211,0.026420969189650843,0.8494939665194758,0.917517562875927,93.34567480944578,Q99748,NRTN,Inflammation,Unique Protein
OID20466,1187,-0.05498419172328519,0.026649733797499766,0.03931125886158859,0.11725184658410555,52.523655670984105,Q13574,DGKZ,Inflammation,Unique Protein
OID20467,1187,-0.03150223007974763,0.026795848938695847,0.23997754060999607,0.423327912614978,71.34113034190173,Q9Y2J8,PADI2,Inflammation,Unique Protein
