protein,Nobs_wmh,model_wmh,beta_wmh,SE_wmh,P_wmh,beta_time_wmh,SE_time_wmh,P_time_wmh,beta_int_time_wmh,SE_int_time_wmh,P_int_time_wmh,P_wmh_fdr,P_time_wmh_fdr,P_time_wmh_int_fdr
OID20261,2797,lmer,-0.022941986998726557,0.031909160583593436,0.47233338409496917,0.03381538310058171,0.0064257107784952555,1.5844810954348558e-7,-0.010549131902899559,0.006083988629571887,0.08309966049297507,0.9637176672984354,2.472737982891662e-7,0.3545989892276878
OID20262,2797,lmer,-0.007472529787931767,0.03195911930498655,0.8151792981130065,0.04454008840095841,0.008707487757928048,3.4532241174115614e-7,-0.007357168069124332,0.00826257198311509,0.3733554124686571,0.989960672176477,5.349111868147321e-7,0.7208176160144549
OID20263,2797,lmer,0.023299957170321697,0.02268378722808819,0.3046103850064515,0.14154465067186817,0.012037642987795647,7.095433941082941e-31,0.022165142951419373,0.011520505597508664,0.054510066062900354,0.9637176672984354,1.686175073966296e-30,0.26959885465627365
OID20264,2797,lmer,-0.024285313045247735,0.02604399350663922,0.35133289517236166,0.2842707668337906,0.010858464605568423,2.3131280605754075e-129,0.017080202739174932,0.01035438534671157,0.09920137151466275,0.9637176672984354,1.7792824529110305e-127,0.3876032781125425
OID20265,2797,lmer,-0.01736582673536484,0.031340420092020455,0.5796400665041515,0.08644569077624834,0.008048129514015404,3.676989877334847e-26,0.01913751953066494,0.007633011064400041,0.01225406537290925,0.9637176672984354,8.148477188362213e-26,0.10464293758767995
OID20266,2797,lmer,0.03351283007604128,0.025589280211113986,0.19063945498972892,0.2273715476660571,0.013143791344280233,2.011755232069248e-62,0.018751035672748488,0.012572677674839968,0.13602275802805674,0.9375324558441192,9.04670852821294e-62,0.4571134906046961
OID20267,2797,lmer,0.010433714952301588,0.0280480961724214,0.7099821794607785,0.13482251406659818,0.010162468100262964,1.766866914938573e-38,0.011533332943792883,0.00967269280907904,0.23327288910660743,0.9820305321966607,4.6822774182823653e-38,0.59707237728425
OID20268,2797,lmer,-0.01531757746166609,0.03275354372289407,0.6401351267886709,0.08735030435375873,0.006921849524347783,4.252368667892501e-35,0.012424917457510723,0.006555625459246475,0.05820782484166763,0.9709367476161757,1.0715235876077399e-34,0.28404252422736975
OID20269,2797,lmer,-0.007493201705219246,0.027725732067753906,0.7870191776260433,-0.0018214602427481321,0.012884060229068772,0.8875900708576493,0.001831585241496138,0.01230530823374154,0.8816920185327275,0.9872204320553253,0.8989694307404397,0.9605502304558482
OID20270,2797,lmer,-0.004070187538813841,0.021511971792316478,0.8499735693385504,0.3256425795549689,0.012927502692550209,3.7091100351535665e-121,0.03175814351808414,0.012396818221200416,0.010491667086522407,0.9904964743103358,1.9020576548691009e-119,0.0942292320187851
OID20271,2797,lmer,0.04940041715357557,0.024320170253522642,0.04251278984281492,0.3183052690505502,0.012118998146374986,3.7435429208777624e-130,0.024739533738717588,0.011586942975447082,0.032881222916526315,0.718294131274844,3.0395488771460273e-128,0.19614656037756412
OID20272,2797,lmer,4.74952665562474e-4,0.025922653629349673,0.9853859694915054,0.15509042673348583,0.012420462882604295,1.8600409598607775e-34,0.02423540763084711,0.011868019897045017,0.04128465961327491,0.9999016157417211,4.631090055939568e-34,0.2264072421193294
OID20273,2797,lmer,0.020386335954613356,0.02486324315636004,0.41246407022638554,0.12016480089685234,0.012979287844337963,5.4117120128754897e-20,0.02403813555702636,0.012418478104423349,0.05305975622636635,0.9637176672984354,1.0931882663189397e-19,0.26421408424134385
OID20274,2797,lmer,0.04427455405045629,0.02559002829112832,0.08393459800038426,0.09009687586444183,0.012429081869580205,6.064345979763211e-13,0.010400255422582527,0.011878723272806424,0.3813949837152658,0.8358995463157078,1.0730074636106457e-12,0.7291451609904506
OID20275,2797,lmer,0.029932477411951503,0.028971482330536723,0.301791395749638,0.08113638764577208,0.008654157174224431,1.9023087407527697e-20,0.009787210826265347,0.00821916314879732,0.23389294646757186,0.9637176672984354,3.8614225341807955e-20,0.5976128343747488
OID20276,2797,lmer,-0.032066040648270275,0.026703470112626162,0.2301267890243644,0.165819998271867,0.011036825292643819,2.6477815826224415e-48,0.05344299688241131,0.010523185786307959,4.183931854404018e-7,0.9575273474331655,8.486256103076093e-48,5.9161687949877164e-5
OID20277,2797,lmer,-0.0065711618374018985,0.030550507099573226,0.8297425865846477,0.07176028609519156,0.010515646934723418,1.1855018643620554e-11,0.014255741454196934,0.010002617069140594,0.15426721524475082,0.9904964743103358,2.0323882401937172e-11,0.4901337719134855
OID20278,2797,lmer,0.021158454313620737,0.025685922275710246,0.41029886461886456,0.2775551213385294,0.011110892927777989,1.932874338888407e-119,-0.005669181211695163,0.01060063200967864,0.5928544618353554,0.9637176672984354,9.261953594378383e-118,0.8446644077491592
OID20279,2797,lmer,-0.01030229473538985,0.028987942424420488,0.7223704070864259,0.2724973787202982,0.00964711488728175,8.078793516617692e-147,0.0039084915579398,0.009172862540597534,0.6700895853279207,0.9820305321966607,1.3890772617102067e-144,0.8804659868210154
OID20280,2797,lmer,0.05063431478553075,0.030081453367518503,0.09266237767857985,0.09956301543015125,0.011649729768331047,2.5606688383265985e-17,-0.02867692548663276,0.01109776090131886,0.00984111677698821,0.8679667538313223,4.9437483582751965e-17,0.08961241227145339
OID20281,2797,lmer,0.043153221080316766,0.026766878842781942,0.10726020003312199,0.11609012555551611,0.012361353070619882,1.623454181320242e-20,0.026072719422211323,0.011804982258275414,0.027322706487387386,0.8765902168621773,3.299969799721187e-20,0.17533767247776125
OID20282,2797,lmer,0.00768117026386193,0.0259007602962028,0.7668670494435172,0.12230287121978299,0.010622854737528328,1.0544688170764973e-29,0.007605624276052041,0.010127397499005422,0.45275070932457717,0.9872204320553253,2.4637988427774593e-29,0.7759435293935626
OID20283,2797,lmer,-0.001956116835710213,0.029585017887290933,0.9472976453471269,0.16366984946599367,0.012251793362192143,5.587602527764396e-39,0.013869552221921504,0.01168192974175885,0.23527470117912525,0.9965916938939292,1.4956558780819897e-38,0.5992662471420448
OID20284,2797,lmer,-0.015605408907336984,0.025171338865901307,0.5354314518725038,0.16034510072993638,0.011177959825658784,2.1434751163806467e-44,0.004053321011439639,0.010668675880378328,0.704042895244503,0.9637176672984354,6.284230456550282e-44,0.8982756490020551
OID20285,2797,lmer,0.0036158412128416205,0.026173520650875422,0.8901527228836621,-0.1620358423185466,0.01514375431962591,5.39529846195951e-26,-0.054882031609031774,0.014513212869640083,1.6077850911089747e-4,0.9905478526706181,1.1929241606889293e-25,0.004746224914740848
OID20286,2797,lmer,-0.009687558020698312,0.02003107600835558,0.6287672032729653,0.2790284886580665,0.017512582587737018,8.918079207952715e-54,0.005361634578866234,0.01689267112429928,0.7509800655489648,0.9688384476367304,3.258443190605723e-53,0.9131125459808567
OID20287,2797,lmer,-0.03477695902626715,0.028731182803999573,0.2264228805311688,0.0011248557683258321,0.01354495947823082,0.93382357969388,0.010482006139659258,0.012939323042156468,0.41799254443681144,0.9575273474331655,0.9412297667052452,0.7537161366333001
OID20288,2797,lmer,0.01894147822694281,0.023423108092995176,0.4189145771795193,0.007622243668457364,0.011228511518650312,0.4973281000398251,-0.011019718961636097,0.01072916716830348,0.30451633138936146,0.9637176672984354,0.5330729873180816,0.6689640443706931
OID20289,2797,lmer,0.04153893549218009,0.029981680495534582,0.16623614848297286,0.08584928711944216,0.011198200606211703,2.8010150800860808e-14,-0.024955761380378583,0.010662599866575638,0.019363478698677435,0.9298915554305961,5.094814610511272e-14,0.14009764414909442
OID20290,2797,lmer,0.06922753618379436,0.030801933203921043,0.024839179326876088,-0.011151304549431753,0.009311429444459634,0.2312254640252254,-0.014598072549135206,0.008844470612602072,0.09900374621812552,0.7032694416704499,0.2607530985130146,0.3876032781125425
OID20291,2797,lmer,-0.0033257986237256775,0.026384111281581035,0.899717165886988,0.15658833342387563,0.012907075373049083,1.0925962115913785e-32,0.02823462563020076,0.012336909465036744,0.02221252967170922,0.9908702187566323,2.66582531425843e-32,0.15385598158863995
OID20292,2797,lmer,0.02631258897830455,0.022701273154346883,0.24672233071521363,0.25011969933790057,0.011779761034183045,4.993694871231166e-90,0.05031512035624154,0.01126971657509385,8.50220926956555e-6,0.9575273474331655,7.085713644955679e-89,6.716745322956784e-4
OID20293,2797,lmer,0.003963046488157619,0.02709457018410209,0.8837420178258442,-0.04049123148067751,0.009424200883240919,1.8228294770825288e-5,0.02885252561003399,0.008965535923667828,0.001312446530086367,0.9905478526706181,2.6734222586614307e-5,0.02131267337468028
OID20294,2797,lmer,0.026475153137097005,0.022749396940186493,0.24481439621425638,0.3243345397058907,0.01368263762012527,3.279160050454189e-109,0.00574613760775698,0.013121132666299254,0.6614876733091826,0.9575273474331655,9.584984827477594e-108,0.8767256030242195
OID20295,2797,lmer,-0.028097041381313193,0.02813635025664492,0.3182452114242396,0.17026646902889137,0.009625122146245469,6.149059443697311e-65,0.0034717779962283855,0.009154872314426118,0.704562460731715,0.9637176672984354,2.9807132261902557e-64,0.8982756490020551
OID20296,2797,lmer,0.03243841159440629,0.02818348716740911,0.2500395138175742,0.09358073931299485,0.013108008769138276,1.3275435574080428e-12,-0.027772166803243882,0.012519357885056816,0.026652269219684853,0.9575273474331655,2.3347832841779237e-12,0.17273743443268033
OID20297,2797,lmer,-0.018081058946914447,0.021314526649193616,0.39649324928099783,0.34727920896098785,0.015986956150931063,9.317121248390809e-94,0.01811876902215286,0.01538520825444442,0.23907646511194378,0.9637176672984354,1.621068179109901e-92,0.6044372527370863
OID20298,2797,lmer,0.05925839005422535,0.0316849611596302,0.06176292111671565,0.06595919465485159,0.010272678696158282,1.708922822931045e-10,-0.027991024867953955,0.0097647996754405,0.004196950677114858,0.7661155752326305,2.870793914613474e-10,0.05154490264372576
OID20299,2797,lmer,0.022145811277130445,0.022449628660234287,0.32416228677633097,0.2639943379253037,0.013331067260474663,1.4173795170009738e-79,0.04771308281767397,0.01278135447805611,1.9487703337146386e-4,0.9637176672984354,1.211403604735043e-78,0.005373826118347065
OID20300,2797,lmer,-0.01901382238100856,0.025982258591447063,0.46447437527012725,0.17829476481276374,0.01229954599104969,2.9031402424804045e-45,0.025920549742246005,0.011750326984570555,0.027509772999927906,0.9637176672984354,8.650233362660777e-45,0.17533767247776125
OID20301,2797,lmer,-1.1079859283002779e-4,0.029782320612253006,0.9970324433374635,0.105793959897329,0.008232149381746406,2.6939457212005862e-36,0.008652377512090664,0.00781253997267929,0.2682222611482819,0.9999016157417211,6.877208159885863e-36,0.6338024812743961
OID20302,2571,lmer,0.052550669755012006,0.025309043133221045,0.03813490181397694,0.29068290699130384,0.015091595824312564,3.402031746136251e-75,0.015339069407736996,0.014344763953892312,0.28507791031668595,0.7113087538881679,2.378980572716809e-74,0.6501133551594909
OID20303,2797,lmer,-0.02759779377291784,0.025092988687049435,0.2716944387179048,-0.002539090663286853,0.01561281894897944,0.8708279029234849,-0.04103647479649393,0.014980314481197719,0.00621431610486045,0.9637176672984354,0.8841368392654902,0.0669050594303819
OID20304,2797,lmer,0.054382483536316695,0.030549882292818055,0.07537839658815987,0.08807279274115323,0.006373453876362442,1.9711946418524225e-41,0.011838395869661834,0.0060357682607628605,0.049985180460958366,0.8070734550446567,5.482209265589564e-41,0.25498548427117157
OID20305,2797,lmer,-0.008050292944867395,0.020316703208228058,0.6920202821762378,0.33493663199114465,0.01678843046611798,1.2206903759572207e-80,0.008973347612666749,0.016180597606933977,0.5792521100652375,0.9777820632302823,1.0845221790039381e-79,0.8365384968975738
OID20306,2797,lmer,-0.055301113523229375,0.02756120019711567,0.04509273551815941,0.053583043741161906,0.012454225818278099,1.7747547517444978e-5,0.030277931578180248,0.011889832755188678,0.010959641465384662,0.733410475219109,2.6055289499493555e-5,0.09737091794321996
OID20307,2797,lmer,-0.0038759515215325666,0.026492186071540764,0.8837120002423103,0.0988167795132052,0.011397488510413,9.062480912659799e-18,0.0063805790887403,0.010873217716519092,0.5573986592786814,0.9905478526706181,1.7659754471803064e-17,0.8195554733760492
OID20308,2797,lmer,0.00988949035115397,0.03000514205297193,0.7417807783406107,0.0993116518417802,0.009001323441291158,1.7856267047773513e-27,0.008921719047381756,0.008549248920407492,0.2968214427589768,0.9820305321966607,4.0523189891802776e-27,0.6612874063906168
OID20309,2797,lmer,0.021558437984163688,0.022700021071173034,0.3425108133534449,0.11450493832682436,0.01764502645456658,1.0939617183836448e-10,0.013589697236262141,0.01699030753457443,0.4238996898299444,0.9637176672984354,1.8440888713006885e-10,0.7569082427446105
OID20310,2797,lmer,-0.035746157430734816,0.02670086444177011,0.1809738271082424,0.17079330510059493,0.01264524017322283,8.886271211105185e-40,0.004402296666646208,0.012080664478349573,0.715594392448066,0.9364872652044955,2.4117521587799865e-39,0.9008106843779918
OID20311,2797,lmer,-0.023146592463715226,0.026393518972653678,0.3807255678558611,0.08714424207946081,0.014071037939789066,7.197614736078736e-10,0.023847996047121303,0.013467529064187694,0.07676177686560143,0.9637176672984354,1.1906410794317002e-9,0.33488757280321335
OID20312,2797,lmer,-0.03763552540244976,0.032703475473751055,0.25010277723815505,0.042725932328957626,0.0037094109929059105,1.0678064035439355e-29,0.0061242721260896,0.0035047985981903336,0.08073504889664787,0.9575273474331655,2.492969742459204e-29,0.345517639714351
OID20313,2797,lmer,-0.012866393650885996,0.02083937779950834,0.5371194923064491,0.3431362972000373,0.016604128072352654,7.669057001956424e-86,0.009758964264511316,0.01599411391555471,0.5418303265219943,0.9637176672984354,8.756505319030715e-85,0.8125196825160446
OID20314,2797,lmer,0.03728705288905908,0.027959104272409264,0.18265123595220248,0.10941645119224166,0.013159853051137831,1.724839541862299e-16,-0.021320321955281857,0.012571131624614007,0.09005786306831687,0.9364872652044955,3.27596230075601e-16,0.36812349791816834
OID20315,2797,lmer,-0.006193348837106264,0.0270358410804166,0.8188578169381788,0.012638631196528168,0.013945891010786816,0.3649110150277134,-0.016241479177020127,0.013340812629383511,0.22359579451307385,0.9904964743103358,0.3997881922511267,0.5840665838799953
OID20316,2797,lmer,0.01573417955512535,0.027864177226807313,0.5724312440152921,0.2085935980975598,0.011279259371991854,2.298770883949815e-70,-0.0039002512426374166,0.01075124583461636,0.7168164949079594,0.9637176672984354,1.3098064900166295e-69,0.9019218790978194
OID20317,2797,lmer,0.04816068480377401,0.028616473164045652,0.09271449985389096,0.19604984939195544,0.012868543526149641,1.473589212543235e-49,0.0022060915978610205,0.012284497027882767,0.8574991825530307,0.8679667538313223,4.834232624314114e-49,0.9544821441746034
OID20318,2797,lmer,-0.006009970403259592,0.02792291919755149,0.8296318345645708,0.10346812566322203,0.012558915556248218,3.193723726233234e-16,0.01643825550706882,0.011988953409673493,0.17050421688962222,0.9904964743103358,6.04614925633403e-16,0.5180705051646214
OID20319,2797,lmer,-0.0028703054262864663,0.023594281704815985,0.903200606841132,-0.14037377113569594,0.015375273141571206,1.6839491357908392e-19,-0.04251904545361288,0.014763419760835419,0.004021775413294185,0.9910117769506867,3.369050871948408e-19,0.05045343147235581
OID20320,2797,lmer,0.05642898170966945,0.02917012409745341,0.053353935536512784,0.10746776846590529,0.009049774220494359,2.0112792015445917e-31,0.006929473928217378,0.008598253826216635,0.4203942603763887,0.7588711049652954,4.830705921211867e-31,0.754956103784946
