protein,Nobs_fa,model_fa,beta_fa,SE_fa,P_fa,beta_time_fa,SE_time_fa,P_time_fa,beta_int_time_fa,SE_int_time_fa,P_int_time_fa,P_fa_fdr,P_time_fa_fdr,P_time_fa_int_fdr
OID20097,3499,lmer,-0.020089596873354827,0.02018100297114675,0.319710629809039,0.23504020994617789,0.015297078452737355,6.634975331954471e-51,0.03023460567776789,0.01531817871983971,0.048523218867111105,0.5672721097181912,1.8648108553175882e-50,0.2006129685269671
OID20098,3499,lmer,-0.015881245650291833,0.021915561668854572,0.46880658073860326,0.3059562208672694,0.01351031414386301,4.2666222874652356e-103,0.017322391393150532,0.0135027438069264,0.19966024031415075,0.6797230334816158,4.723991267523062e-102,0.3898509568725869
OID20099,3499,lmer,-0.036836283664744764,0.02422315631095921,0.12860092664520933,0.08805960447831196,0.010956781448060133,1.4305464870240206e-15,-0.02022650144146733,0.01091474201104874,0.06398822325475777,0.37711757631476295,2.514424162099346e-15,0.22568433120410833
OID20100,3499,lmer,-0.035788296023026384,0.024008549554256724,0.13632089690369525,0.18558454587590198,0.012424152648146322,2.592790125560329e-48,0.01059091213421799,0.012394354884680773,0.3929178660801512,0.3848756364573429,7.049977243732876e-48,0.588671923399427
OID20101,3499,lmer,-0.09653302047169518,0.024830979894023025,1.0690936493142236e-4,0.17136502714474375,0.011674225144138562,8.985626317504498e-47,-0.026344437660149645,0.0116342269550097,0.02364119974158422,0.009469577990743865,2.392075202738219e-46,0.1341810229993217
OID20102,3499,lmer,-0.02922002854849827,0.022242266210456562,0.18919559730303648,0.23350540207485837,0.01225216789886694,1.535207420013263e-75,-0.026804175754547802,0.012230952340130498,0.028512736030262758,0.44865935425497233,7.055678126884855e-75,0.1488262989579608
OID20103,3499,lmer,-0.06574181930902596,0.02271400819253134,0.003869416032800677,0.14975858208596787,0.013224965224650907,5.329776166704516e-29,-0.02187868354677354,0.013209778636436999,0.09780428655607266,0.08021491534664099,1.139644164980051e-28,0.2730439822364751
OID20104,3499,lmer,0.0034025668392160566,0.024551717532837792,0.8897994226275254,0.2031939968180823,0.012585211462353014,9.301201657528183e-56,0.019561228291186446,0.01255374685729901,0.11932035439065948,0.9402755043909182,2.8202710005139916e-55,0.2991195505007699
OID20105,3499,lmer,-0.06643057918570808,0.025230683171535328,0.00857518927616879,0.059709897703753276,0.011099668512547425,8.196396857310811e-8,0.013264270323896113,0.01105382963896674,0.23027171133118124,0.11540619847037109,1.238143049814961e-7,0.42362226783298434
OID20106,3499,lmer,-0.027193366310654662,0.024915447907841178,0.2753060997547241,0.22320566481387327,0.010547441065514853,2.792615084142425e-91,-0.039677830406437666,0.01049965514526306,1.6139286319289813e-4,0.5254489518532157,2.015509602703286e-90,0.003673211692210079
OID20107,3499,lmer,-0.05270006308682369,0.017182208090808847,0.0022106137455331952,0.4776065369274323,0.014298251244897156,2.3780948431879493e-201,0.03293511141441067,0.0143286273466427,0.021616837986034143,0.05883755888836563,5.792642688865313e-199,0.12592362449753292
OID20108,3499,lmer,-0.0529484660257392,0.01951633364016862,0.006763802578354848,0.2771516551839348,0.015314596779296339,9.5713084895117e-69,0.026682217341417347,0.015340121510373238,0.08209835363789059,0.09691468106142755,3.816771448136794e-68,0.2526036712458465
OID20109,3499,lmer,-0.0037012939644342512,0.026202974502915418,0.8876927489994764,0.11813395934220176,0.01141346520319383,1.3633019895433845e-24,-0.008620045144246732,0.01136514268725312,0.4482497523214344,0.9394373299512924,2.7463347453034547e-24,0.6295247668844999
OID20110,3499,lmer,-0.020867706041955748,0.01821281882387101,0.25212301883590715,0.34516346266705145,0.01546889948014203,2.0615367384480292e-100,0.0256278098135413,0.01550408944287045,0.09846885903365847,0.5045188079366187,2.0086239621611967e-99,0.273245158019836
OID20111,2551,lmer,-0.008646771661297825,0.024004859491006694,0.7187803727116209,0.3517339815185657,0.016424116567721546,1.286981350002111e-90,0.042785431164238205,0.01648085755773566,0.009510218655524821,0.8519850078816171,9.021214594858922e-90,0.08080921258749725
OID20112,3499,lmer,-0.026375126047705394,0.019190900145978247,0.1695919452967237,0.3340258644484789,0.01505397108125974,2.0306785490158374e-99,0.024824334490906343,0.015079018774657954,0.09983777925596472,0.42555640790258487,1.9085766555541135e-98,0.273245158019836
OID20113,3499,lmer,-0.06672648464907367,0.026599556008028245,0.012256303352937268,-0.016753438817729945,0.007977157389633126,0.03581919427812605,-0.0023470585921050243,0.00791553039402377,0.7668647545314308,0.1326317234020526,0.04317505355668554,0.8572840152952538
OID20114,3499,lmer,-0.024527388779897873,0.018130061602772397,0.1763599155416064,0.38288794878840093,0.015322252256546378,9.07151797066865e-123,0.035439302912998065,0.015356554829665487,0.021097648196501853,0.4357565791446454,2.1044481768463863e-121,0.1243315033838204
OID20115,3499,lmer,0.03347099083162261,0.0231195859097181,0.147956398265921,-0.04734172436026241,0.009613479927741444,9.034066199191714e-7,0.027219526605222907,0.009568151150327242,0.004482408760865744,0.39896360897720207,1.3269635929767529e-6,0.04615422316554265
OID20116,3499,lmer,-0.0013544379524126366,0.024358090910899223,0.9556656511562508,0.01913832612883038,0.013429460427533459,0.15425785182972152,-0.008991778922685283,0.013406331429266033,0.5024700666685473,0.9778036568456441,0.1758563576046318,0.6747758675359355
OID20117,3499,lmer,-0.02419505577687796,0.024269883189710868,0.3190078180897634,-0.034988911941156754,0.01254063484602122,0.0053115858849603825,0.048671632736060545,0.01251035686496268,1.0280324586201e-4,0.566844895000838,0.006767988466320487,0.00270715214103293
OID20118,3499,lmer,-0.05900868834020121,0.021083362640258573,0.005213490147700417,0.19742117005399565,0.015176381784326957,1.969203405346468e-37,0.027515750405719467,0.015190472332079466,0.07020912530546411,0.08763591581955454,4.672062949535492e-37,0.23561569835576532
OID20119,2834,lmer,-0.06121472992000732,0.0299703853710057,0.04135361094510137,0.04945991780683118,0.012582804413334012,8.787281183212777e-5,0.026678338552480366,0.01252927164296306,0.03336912795812782,0.22666717007907486,1.204182976958788e-4,0.16420532158519802
OID20120,3499,lmer,-0.015617191845517374,0.025891665611102944,0.5465112136636896,-0.015389392090371195,0.012565685056417347,0.22080396481494308,0.009380309816880674,0.012526899190292207,0.45404553199754194,0.7409333383761432,0.24662208221401552,0.6342714379380237
OID20121,3499,lmer,0.006345346657212189,0.02195832785597001,0.7726528861925687,0.18286950977404406,0.01003123059310329,1.1771472469592418e-69,-0.019648727569740825,0.009993795106710217,0.049405092980619354,0.8829982056083191,4.778890837308144e-69,0.2022991872330948
OID20122,3499,lm,-0.03805532245479133,0.016790930897593107,0.02348665640092903,0.42535983219618495,0.015448789367982723,3.591152448128801e-151,0.026108653504050394,0.015492312830943199,0.09202697191260321,0.17739404821683608,2.332653023528996e-149,0.264404033249615
OID20123,3499,lmer,-0.03807976367425482,0.019499671250387474,0.0510756860672949,0.3066620744460662,0.015213110820751545,1.2651729646696447e-83,0.020924645628562666,0.015237748311971512,0.16981671905490664,0.24981750551753934,6.925281977021295e-83,0.3575597867961446
OID20124,3499,lmer,-0.03622098885562189,0.01957364164936903,0.06449312875681429,0.24257937129766735,0.01569979053941251,2.0210700735554357e-51,0.01182784055223797,0.01572870833890966,0.4521314482167975,0.284333959813225,5.729959093115944e-51,0.6323350349941145
OID20125,3499,lmer,-0.061798550800589505,0.021834308931339967,0.004728369169053246,0.24674480158867754,0.010214630841049987,1.3920638673836136e-115,-0.06214127587732267,0.010179094035392395,1.2005874609874178e-9,0.08715355156960475,2.5753181546596853e-114,4.883634797435314e-7
OID20126,3499,lmer,0.0085171083593161,0.024489859420953726,0.7280661761176981,0.1805119426577414,0.011701511956747538,2.8564681209768266e-51,-0.017096212540466064,0.01166344101224661,0.14283755574449886,0.8577740559419716,8.08272634812707e-51,0.32714895274803485
OID20127,3499,lmer,-0.039484312910797265,0.01912889777586816,0.039223120840250085,0.28977826475934176,0.01534962406951702,2.8798826365166142e-74,0.023716381588540048,0.015377948558366416,0.12314970254497587,0.22133046759855407,1.2871402058926702e-73,0.3033389400006324
OID20128,3499,lmer,-0.03303848046696305,0.024444250351661558,0.1767654673089466,0.08285660022596791,0.012337463015380749,2.324796853189534e-11,-0.010877476106114652,0.012304567282004237,0.37677586714624656,0.4363897474189619,3.800548770622487e-11,0.5767550177079175
OID20129,3499,lmer,-0.0271901067386326,0.02495970561839548,0.27621667819727413,0.049522282907927845,0.011964586800716229,3.607357105875101e-5,0.0063372795344297,0.011926073216985028,0.5952054875190388,0.5262857468207038,5.030679780759981e-5,0.7447363044518044
OID20130,3499,lmer,-0.06178107750876608,0.020407211686259537,0.0025195821149361303,0.19112243911598825,0.01487966537416042,1.4045546221500703e-36,-0.013575167538522856,0.01489518501852302,0.36218768995980555,0.06318063401434125,3.294954382459595e-36,0.5616310969509345
OID20131,3499,lmer,-0.04483248310831396,0.019444338058471837,0.021299513668058368,0.321200827607598,0.015258627730837285,1.7806171911553928e-90,0.022343030882497034,0.01528406345020749,0.1439136825123689,0.1716484839702197,1.245154078886893e-89,0.32779946510777974
OID20132,3499,lmer,-0.01819191984396306,0.026299165004023177,0.48924240507165184,0.05171816340481297,0.011166337949969135,3.8224483491436805e-6,-0.007565625385600686,0.011116091504029339,0.49619098331778355,0.6948763605560925,5.490425810588195e-6,0.6699151243592985
OID20133,3499,lmer,-0.03500989422904962,0.023611506797801975,0.13840660902410518,0.23412704601749687,0.011653915752935272,4.042410704089723e-83,-0.0333133525625331,0.01162005013116319,0.004182112629266858,0.38681114155820195,2.1881419422322705e-82,0.04445205532853464
OID20134,3499,lmer,-5.59506534969001e-4,0.027376571316837767,0.983697875682283,0.0982702876199261,0.007952326163639329,4.869434440651446e-34,-0.010319734252350547,0.007888908365112315,0.19095754502103648,0.9925263688710089,1.1163417152960137e-33,0.3807427722349861
OID20135,3499,lmer,-0.025399495025035496,0.01811053041246642,0.16103669393816203,0.3710310525797344,0.015204984795946478,9.57679393867229e-118,0.028239987631045488,0.01523828807464527,0.06397357891996469,0.41729632657912025,1.8914168028877772e-116,0.22568433120410833
OID20136,3499,lmer,-0.05507310908269977,0.022680182250513298,0.015320206902287683,0.09170587543826958,0.01402058941778127,7.446345698543413e-11,-0.0053220340648573216,0.014013128089335492,0.704136046227965,0.1497148946387489,1.205186515882746e-10,0.8229466865751067
OID20137,3499,lmer,-0.05737896703970882,0.024761321103054054,0.020658087127132053,0.026660724846010852,0.011677262381615702,0.022509645999455815,0.04794865228734558,0.01163763624415948,3.917454103924203e-5,0.1703975626678488,0.02752310934212358,0.0012312600371796178
OID20138,3499,lmer,-0.02574313580962523,0.018368420038190322,0.16133051281983632,0.34348723476411713,0.015274262470941612,7.790734307073244e-102,0.025204144266355612,0.01530662909958512,0.09976901382558072,0.4175588357281508,8.25083926796199e-101,0.273245158019836
OID20139,3499,lmer,-0.05293628253152022,0.02516261972408411,0.03560838304302555,-0.026374180180447793,0.012529334009016124,0.03539514489230261,0.016312828589234052,0.012494107734343103,0.19180175490068638,0.21499705412701522,0.04268152166674939,0.3816450167288674
OID20140,3499,lmer,-0.016459047200550362,0.01892162278491458,0.3845570692799397,0.32927622335784457,0.015183140816015654,1.9980927047686367e-95,0.024489040039558655,0.015211156840332555,0.10754393520516374,0.6132353046946338,1.6314036245918228e-94,0.28200796487810437
OID20141,3499,lmer,-0.04551316270001258,0.0193927674761344,0.019092357808429272,0.3061378587085362,0.01547361500297375,6.956288218883814e-81,-0.0012829747259277462,0.015501476518612788,0.9340455910860544,0.16534108661543842,3.5300747332981576e-80,0.9589797199664689
OID20142,3499,lmer,-0.09879380170817983,0.023289206389414747,2.387497696577753e-5,0.26645834157987075,0.013063354015014265,1.9348899238108993e-85,0.025950730615923526,0.01304323853034038,0.04675103778918943,0.0036729767195246166,1.1155193781655342e-84,0.1985637806271477
OID20143,3499,lmer,-0.025247361682824043,0.01831170440115772,0.1682293341675898,0.3708373986264618,0.01476256468782567,6.1039692254089005e-124,0.015163695584712108,0.014790346299913885,0.30535262092789145,0.42555640790258487,1.4624509873664113e-122,0.5022767084818384
OID20144,3499,lmer,-0.027809800170343853,0.017954024298693177,0.12166261990813089,0.35910751016137143,0.01538553818997949,8.0991663850192335e-109,0.028688676882267262,0.015421524119744234,0.06296615663371272,0.3705038622568154,1.1381665068947701e-107,0.22444496923427676
OID20145,3499,lmer,-0.040653271235025226,0.02694212580558296,0.13158864995603484,0.06038589011506129,0.008052757889681524,9.054404708593918e-14,-0.011755937575086054,0.007990331887874751,0.14135310535519657,0.3790257846530059,1.5450102138482209e-13,0.3258478919189587
OID20146,3499,lmer,-0.012961371071423025,0.019605511592446858,0.508670914964583,0.27924126330727667,0.015026036629764546,3.638132594003167e-72,0.02542764233170975,0.015048161153742176,0.09120659388149806,0.7090343750317006,1.5661651800104943e-71,0.2634356461616787
OID20147,3499,lmer,-0.064693978200709,0.023544963171728352,0.006092161153770836,0.12261429433716466,0.01392203208776391,2.395070667805253e-18,-0.01971763815631782,0.013908278254695657,0.15641235009179652,0.09179065490965027,4.41411826103074e-18,0.340414972112298
OID20148,3499,lmer,-0.022055726023024042,0.0228242925757339,0.33407849229492004,0.3090553675008746,0.012478408811806669,8.270757587850363e-121,0.004505887576538529,0.0124558030564542,0.7175712575713666,0.5783701392794863,1.764629520385884e-119,0.8311323505995023
OID20149,3499,lmer,0.03991740261753457,0.0305149318303897,0.19108464519139554,-0.02285933502923015,0.004361249597528334,1.7368292139649023e-7,-0.005292250498627992,0.004311305176255303,0.21974902296166918,0.44865935425497233,2.599463283368873e-7,0.4132337299224966
OID20150,3499,lmer,-0.03476069675302208,0.018166275981884472,0.05592897688254,0.3482127050827489,0.0154342822070277,2.006743868755692e-102,0.023154373778028134,0.015469429000894798,0.13458242023374709,0.2603191073688924,2.1644694938645342e-101,0.31577694614150575
OID20151,3499,lmer,-0.022169933129948218,0.01853167588532506,0.23180851565734756,0.32815344150371817,0.015427487790577548,3.5759148044765815e-92,0.021138108621088378,0.01546030977342359,0.17167593573773912,0.4836376097547658,2.6732478193056385e-91,0.35948450138273164
OID20152,3499,lmer,0.0050737435183277465,0.025503520323511775,0.8423415041916125,0.2008230045211879,0.009825087002697127,1.038208662367069e-85,-0.02371082405582392,0.009771207482594413,0.015315929344662069,0.9192821028079685,6.057253333530824e-85,0.10735842080203171
OID20154,3499,lmer,-0.0219932197551569,0.020403712207135844,0.2812946918985904,0.2785371425314634,0.012201695858003672,1.2671408804937189e-104,-0.013209309735024308,0.012191065722129165,0.2786860611780635,0.528013421771483,1.5242192566597285e-103,0.4722315112020172
OID20155,3499,lmer,-0.05557198345671296,0.02346404706380615,0.01802515293643869,0.2298132865044982,0.009880799940119676,4.574294413848823e-108,-0.04609971162908694,0.009835496091742354,2.9298899426190293e-6,0.163119263260713,6.190121560963013e-107,1.812399254022348e-4
OID20156,3499,lmer,-0.05369381691268037,0.019699707593892335,0.0065127444186999645,0.06272946529600829,0.01649155392933641,1.4606561961679498e-4,0.005743317337276001,0.0165273235460815,0.7282431211087954,0.09457614604919452,1.9839675006500546e-4,0.8361672691067017
OID20157,3499,lmer,0.02621265388127797,0.023864006585799475,0.2722449021785321,0.14963912399703475,0.011400520645386065,4.6343520081963654e-38,-0.02202013214698323,0.011363408103676077,0.05276580047892234,0.5221600059500323,1.1112560229661998e-37,0.20814363670700406
