protein,Nobs_mb_present,model_mb_present,beta_mb_present,SE_mb_present,P_mb_present,beta_time_mb_present,SE_time_mb_present,P_time_mb_present,beta_int_time_mb_present,SE_int_time_mb_present,P_int_time_mb_present,P_mb_present_fdr,P_time_mb_present_fdr,P_time_mb_present_int_fdr
OID21216,2935,lmer,NA,NA,NA,-0.03233652254882915,0.009833083735414977,0.0010249675815775508,NA,NA,NA,NA,0.0014824246615295304,NA
OID21217,2712,lmer,NA,NA,NA,0.31687107409182336,0.021176808856702832,6.688476230181585e-48,NA,NA,NA,NA,3.766939503048319e-47,NA
OID21218,2935,lmer,NA,NA,NA,0.011219312803282302,0.011769891543677441,0.3405954450394525,NA,NA,NA,NA,0.38027520467926645,NA
OID21219,2935,lmer,NA,NA,NA,0.26528398792212615,0.0190044782546325,2.5917976821956902e-42,NA,NA,NA,NA,1.139221748129023e-41,NA
OID21220,2935,lmer,NA,NA,NA,0.2903906604901099,0.02011611138744395,5.329386179948357e-45,NA,NA,NA,NA,2.609346030818936e-44,NA
OID21221,2935,lmer,NA,NA,NA,-0.022195032252496066,0.01886577217561144,0.23954870414208174,NA,NA,NA,NA,0.2745885734146294,NA
OID21222,2935,lmer,NA,NA,NA,0.3037343084515013,0.019934867166593796,1.1652872773904136e-49,NA,NA,NA,NA,7.278065623530296e-49,NA
OID21224,2935,lmer,NA,NA,NA,0.23705020299156068,0.018501803111670583,3.604903117005566e-36,NA,NA,NA,NA,1.2834508905002764e-35,NA
OID21225,2935,lmer,NA,NA,NA,0.27075933460550283,0.020410174326433748,1.4986782215743182e-38,NA,NA,NA,NA,5.802167472399645e-38,NA
OID21226,2935,lmer,NA,NA,NA,0.2390296020806843,0.02025279138107442,4.088121569886453e-31,NA,NA,NA,NA,1.2382983781117204e-30,NA
OID21227,2935,lmer,NA,NA,NA,0.2578670950323594,0.02022348623578211,7.534871265520479e-36,NA,NA,NA,NA,2.656746527034543e-35,NA
OID21228,2935,lmer,NA,NA,NA,0.09282557657734927,0.013471762380697461,7.462818499530568e-12,NA,NA,NA,NA,1.4304143261723181e-11,NA
OID21229,2935,lmer,NA,NA,NA,0.35833491558559333,0.020029630454793675,1.7336617473946324e-66,NA,NA,NA,NA,2.784336971227753e-65,NA
OID21230,2935,lmer,NA,NA,NA,0.3068625856074745,0.019276220174317255,8.87521756681118e-54,NA,NA,NA,NA,6.936433408499753e-53,NA
OID21231,2935,lmer,NA,NA,NA,0.2812744719173123,0.019761180010123124,7.522738414500582e-44,NA,NA,NA,NA,3.5295287938339005e-43,NA
OID21232,2935,lmer,NA,NA,NA,0.1374217946665531,0.02142257973980527,1.7545779587245302e-10,NA,NA,NA,NA,3.207399232865417e-10,NA
OID21233,2935,lmer,NA,NA,NA,0.11414467815104831,0.0214313414984785,1.1180030598225007e-7,NA,NA,NA,NA,1.8813603591601436e-7,NA
OID21234,2935,lmer,NA,NA,NA,0.15817027414639123,0.02180482723492489,5.763754677448586e-13,NA,NA,NA,NA,1.1368053253834154e-12,NA
OID21235,2935,lmer,NA,NA,NA,-0.001556374828048145,0.014689233014380057,0.9156300623725848,NA,NA,NA,NA,0.9299467242234418,NA
OID21236,2712,lmer,NA,NA,NA,0.37433971333628474,0.020765387155047985,3.5474962025675686e-67,NA,NA,NA,NA,6.031623254842399e-66,NA
OID21238,2935,lmer,NA,NA,NA,0.2674794133221399,0.01994767937577576,2.5697579355011123e-39,NA,NA,NA,NA,1.0205709844388249e-38,NA
OID21239,2398,lmer,NA,NA,NA,0.314905929063734,0.02240260139960387,2.5600898092027222e-42,NA,NA,NA,NA,1.1269792940210175e-41,NA
OID21240,2935,lmer,NA,NA,NA,0.22123888897219157,0.020797145266327012,9.661188959187697e-26,NA,NA,NA,NA,2.5487053544860685e-25,NA
OID21241,2935,lmer,NA,NA,NA,0.2612687579046658,0.0208788162746584,1.2277352749777024e-34,NA,NA,NA,NA,4.172872335767237e-34,NA
OID21242,2935,lmer,NA,NA,NA,0.014873855909966451,0.0165616626318532,0.36924739585314326,NA,NA,NA,NA,0.40960536549477716,NA
OID21243,2935,lmer,NA,NA,NA,-0.0010402723613679337,0.016238151206257653,0.9489261440036116,NA,NA,NA,NA,0.9584174196896591,NA
OID21244,2935,lmer,NA,NA,NA,0.2763474541814195,0.018563549255982865,1.3489381940667426e-47,NA,NA,NA,NA,7.481871615288593e-47,NA
OID21245,2935,lmer,NA,NA,NA,-0.010693102106139123,0.019207444976753318,0.5777837994660413,NA,NA,NA,NA,0.6177640257516053,NA
OID21246,2935,lmer,NA,NA,NA,0.4276663642123734,0.020421117888718966,3.5546740965217785e-88,NA,NA,NA,NA,1.9981369969486844e-86,NA
OID21247,2935,lmer,NA,NA,NA,0.3425591006964695,0.011665872961138864,1.8051016636709393e-157,NA,NA,NA,NA,2.6381560814550778e-154,NA
OID21248,2935,lmer,NA,NA,NA,0.06524225410924733,0.013261452356556437,9.391133171960058e-7,NA,NA,NA,NA,1.536109807590333e-6,NA
OID21249,2935,lmer,NA,NA,NA,0.18848114534160046,0.021552870637964464,4.6365976375560566e-18,NA,NA,NA,NA,1.0393232281116837e-17,NA
OID21250,2935,lmer,NA,NA,NA,0.11428881973692637,0.01862224974131066,1.0115119269699947e-9,NA,NA,NA,NA,1.813895314437604e-9,NA
OID21251,2935,lmer,NA,NA,NA,0.03708676419978166,0.019849204434284694,0.06184908438663478,NA,NA,NA,NA,0.07686431703322001,NA
OID21252,2935,lmer,NA,NA,NA,0.23735423063162514,0.014388479993510636,2.2331829196143215e-57,NA,NA,NA,NA,2.168635772103874e-56,NA
OID21253,2935,lmer,NA,NA,NA,0.18155937375341544,0.0215494275834676,6.771749543435724e-17,NA,NA,NA,NA,1.470566412738679e-16,NA
OID21254,2935,lmer,NA,NA,NA,0.12523029172803246,0.018769809646165536,3.264737698452173e-11,NA,NA,NA,NA,6.125050251974135e-11,NA
OID21256,2935,lmer,NA,NA,NA,0.2683016752107563,0.020312312199655267,3.046375195142183e-38,NA,NA,NA,NA,1.1731956120422397e-37,NA
OID21257,2935,lmer,NA,NA,NA,-0.07012530222139954,0.012339818830035433,1.5232878747297166e-8,NA,NA,NA,NA,2.6346570756419893e-8,NA
OID21258,2935,lmer,NA,NA,NA,0.1652151187305874,0.015103238172251503,4.397956806797955e-27,NA,NA,NA,NA,1.1891977563617411e-26,NA
OID21259,2935,lmer,NA,NA,NA,0.3129376989377454,0.01965260152435769,8.08282724778269e-54,NA,NA,NA,NA,6.385433525748325e-53,NA
OID21260,2935,lmer,NA,NA,NA,-0.01087621737777865,0.015894356025647625,0.49387744234691966,NA,NA,NA,NA,0.534866159310873,NA
OID21261,2935,lmer,NA,NA,NA,0.11525104832521028,0.016128077893311818,1.2503910960115487e-12,NA,NA,NA,NA,2.4463809729864502e-12,NA
OID21262,2935,lmer,NA,NA,NA,0.21618214438115474,0.016439848806070956,6.234452765538462e-38,NA,NA,NA,NA,2.3605317919260266e-37,NA
OID21263,2935,lmer,NA,NA,NA,0.08670483791688101,0.017375998810018722,6.569114528520065e-7,NA,NA,NA,NA,1.0823856689325902e-6,NA
OID21264,2935,lmer,NA,NA,NA,0.07713573141437897,0.021476278204197608,3.3656300397506855e-4,NA,NA,NA,NA,4.968553841510734e-4,NA
OID21265,2935,lmer,NA,NA,NA,0.08883123416058596,0.0161304652012199,4.128019253273397e-8,NA,NA,NA,NA,7.027489969317495e-8,NA
OID21266,2935,lmer,NA,NA,NA,-0.03331234963968396,0.014417084152756433,0.020957569431406864,NA,NA,NA,NA,0.02732336103835962,NA
OID21267,2935,lmer,NA,NA,NA,0.13382324488797515,0.01815507571299787,2.468669627175665e-13,NA,NA,NA,NA,4.928908005624636e-13,NA
OID21268,2935,lmer,NA,NA,NA,0.12530032570920419,0.02137664828343371,5.353695060806292e-9,NA,NA,NA,NA,9.438390025776113e-9,NA
OID21269,2935,lmer,NA,NA,NA,0.25205335911581533,0.019560422219203503,1.5248461191202738e-36,NA,NA,NA,NA,5.529932017603673e-36,NA
OID21270,2935,lmer,NA,NA,NA,0.24139539840994476,0.019405272531790387,2.9097287290677598e-34,NA,NA,NA,NA,9.798545017356062e-34,NA
OID21271,2935,lmer,NA,NA,NA,0.20492963982545162,0.019391336133744025,1.9622199682637015e-25,NA,NA,NA,NA,5.148625643837342e-25,NA
OID21272,2935,lmer,NA,NA,NA,-0.07410876955425268,0.018844432658925048,8.689676390540992e-5,NA,NA,NA,NA,1.3160582429819337e-4,NA
OID21273,2935,lmer,NA,NA,NA,0.1295146977418013,0.016927063242087127,3.080066891800334e-14,NA,NA,NA,NA,6.265160420829768e-14,NA
OID21274,2935,lmer,NA,NA,NA,0.24535278959137932,0.015738841522644532,9.162179782042736e-52,NA,NA,NA,NA,6.346220735286948e-51,NA
OID21275,2935,lmer,NA,NA,NA,0.11819701241274168,0.019089420201680096,7.212755256471747e-10,NA,NA,NA,NA,1.2990070002875488e-9,NA
OID21277,2935,lmer,NA,NA,NA,0.32451997915455505,0.020213628995140683,1.2576295643065744e-54,NA,NA,NA,NA,1.059380754025394e-53,NA
OID21278,2935,lmer,NA,NA,NA,0.25757995779889303,0.02038451020370528,2.9078003703743785e-35,NA,NA,NA,NA,1.0082444226102383e-34,NA
OID21279,2935,lmer,NA,NA,NA,0.20319796795653414,0.02083200087720587,5.484636764190042e-22,NA,NA,NA,NA,1.3337431998109395e-21,NA
OID21280,2935,lmer,NA,NA,NA,0.3341603824465678,0.020053990335922704,1.8642041574794014e-58,NA,NA,NA,NA,1.981479546295378e-57,NA
OID21281,2935,lmer,NA,NA,NA,0.32148415102572764,0.020378257684966573,6.500028274832656e-53,NA,NA,NA,NA,4.7978744058928924e-52,NA
OID21282,2935,lmer,NA,NA,NA,0.05821237274762742,0.012008057330158962,1.346827067315467e-6,NA,NA,NA,NA,2.195636094681043e-6,NA
OID21283,2935,lmer,NA,NA,NA,0.19600104258254836,0.020258994514721733,1.1558559639372626e-21,NA,NA,NA,NA,2.789898416671031e-21,NA
OID21284,2935,lmer,NA,NA,NA,0.051475023829295974,0.012166305261043304,2.434440526330747e-5,NA,NA,NA,NA,3.787051441439475e-5,NA
OID21285,2935,lmer,NA,NA,NA,0.30627781322240183,0.0198019356790103,4.811615956099363e-51,NA,NA,NA,NA,3.2556373702959343e-50,NA
OID21286,2935,lmer,NA,NA,NA,0.23737996719279905,0.02086803933706268,4.2946827146671726e-29,NA,NA,NA,NA,1.2235241301142443e-28,NA
OID21287,2935,lmer,NA,NA,NA,0.26909395064447283,0.020202330072947947,7.744629972029381e-39,NA,NA,NA,NA,3.030462303646838e-38,NA
OID21288,2175,lmer,NA,NA,NA,0.3829630364966768,0.022509481957752826,2.0569416054453516e-59,NA,NA,NA,NA,2.3036169780523994e-58,NA
OID21289,2935,lmer,NA,NA,NA,0.0688236937992148,0.01619116060883531,2.229916749185904e-5,NA,NA,NA,NA,3.4781465623641394e-5,NA
OID21290,2935,lmer,NA,NA,NA,0.12316809243513906,0.018930618469737922,9.747758255324398e-11,NA,NA,NA,NA,1.7976465224172376e-10,NA
OID21291,2935,lmer,NA,NA,NA,0.05791252614061261,0.0140093851316982,3.717573721305077e-5,NA,NA,NA,NA,5.746413531134183e-5,NA
OID21292,2935,lmer,NA,NA,NA,0.322832132096712,0.02041713290982915,3.977308149310482e-53,NA,NA,NA,NA,2.965732581743505e-52,NA
OID21293,2935,lmer,NA,NA,NA,0.24298966557420706,0.014728845340043232,2.1441203241308676e-57,NA,NA,NA,NA,2.0890879024781755e-56,NA
OID21294,2935,lmer,NA,NA,NA,0.24857474082602762,0.011903443908482593,1.3993913070288897e-87,NA,NA,NA,NA,7.437128709900809e-86,NA
OID21295,2935,lmer,NA,NA,NA,0.2955972800277882,0.019573599803909058,7.260883722193808e-49,NA,NA,NA,NA,4.322517947041242e-48,NA
OID21296,2935,lmer,NA,NA,NA,0.08864846795208613,0.015946652585508547,3.0798100372638984e-8,NA,NA,NA,NA,5.2614171472369227e-8,NA
OID21297,2935,lmer,NA,NA,NA,0.28611576047685094,0.019741755437929217,2.5341239107685443e-45,NA,NA,NA,NA,1.2597354066626626e-44,NA
OID21298,2935,lmer,NA,NA,NA,0.06884015879428289,0.013472135355632948,3.535912883243577e-7,NA,NA,NA,NA,5.869093332039169e-7,NA
OID21299,2935,lmer,NA,NA,NA,0.3206882083990387,0.018630722301640642,5.2743197090103955e-62,NA,NA,NA,NA,6.761770398876046e-61,NA
OID21301,2935,lmer,NA,NA,NA,0.09825010204944307,0.01790511534581857,4.602887389604731e-8,NA,NA,NA,NA,7.822232465008505e-8,NA
OID21302,2935,lmer,NA,NA,NA,0.26175720108983624,0.02072195357870697,3.038415898549842e-35,NA,NA,NA,NA,1.0522855060972973e-34,NA
OID21303,2935,lmer,NA,NA,NA,0.06993583677370306,0.017735148356462997,8.31546391886753e-5,NA,NA,NA,NA,1.261344111824068e-4,NA
OID21304,2935,lmer,NA,NA,NA,0.426528604843507,0.02043146924243334,1.0726690696991956e-87,NA,NA,NA,NA,5.806317945797683e-86,NA
OID21305,2935,lmer,NA,NA,NA,-0.007413759232301851,0.016765618232318896,0.6583926787955439,NA,NA,NA,NA,0.6952607659390805,NA
OID21306,2935,lmer,NA,NA,NA,0.166240848648532,0.013378975181894622,3.5145953464127074e-34,NA,NA,NA,NA,1.1794675312932657e-33,NA
OID21307,2935,lmer,NA,NA,NA,-0.022096896178429755,0.012342401344233997,0.07355604375452271,NA,NA,NA,NA,0.09037592093084064,NA
OID21308,2935,lmer,NA,NA,NA,0.27847083771832687,0.019892887183980995,1.5549613766890634e-42,NA,NA,NA,NA,6.907525994015398e-42,NA
OID21309,2935,lmer,NA,NA,NA,0.23092909353135743,0.01946778366058663,2.0898556277947826e-31,NA,NA,NA,NA,6.389799163226098e-31,NA
OID21310,2935,lmer,NA,NA,NA,0.1616789733696967,0.011419105992513473,2.114906022798993e-43,NA,NA,NA,NA,9.765987843035477e-43,NA
OID21311,2935,lmer,NA,NA,NA,0.41843674045915685,0.019783044745406934,1.0412627251992999e-89,NA,NA,NA,NA,6.763579879461229e-88,NA
OID21312,2935,lmer,NA,NA,NA,0.11684073317842564,0.015045819760529003,1.294778707074953e-14,NA,NA,NA,NA,2.6596192275334417e-14,NA
OID21313,2935,lmer,NA,NA,NA,0.07653175393350002,0.006091898897675432,7.415290457353035e-35,NA,NA,NA,NA,2.5469910701343035e-34,NA
OID21314,2935,lmer,NA,NA,NA,0.3016536334793301,0.02056501835044454,2.465394203565832e-46,NA,NA,NA,NA,1.277721144862221e-45,NA
OID21315,2935,lmer,NA,NA,NA,0.16582714783211977,0.014593531849272265,5.015012954291636e-29,NA,NA,NA,NA,1.4273498408368504e-28,NA
OID21316,2935,lmer,NA,NA,NA,0.043415919739611036,0.01391139352319919,0.0018291827345608242,NA,NA,NA,NA,0.002598008325131822,NA
OID21317,2935,lmer,NA,NA,NA,0.31821350000622606,0.0200627312882007,1.9215703794064915e-53,NA,NA,NA,NA,1.4703534604725587e-52,NA
OID21318,2935,lmer,NA,NA,NA,0.22186282478818053,0.01594584980918641,4.6500347525459536e-42,NA,NA,NA,NA,2.0106585180017488e-41,NA
OID21319,2935,lmer,NA,NA,NA,0.32714210476675537,0.019606976361511968,1.3578422407344448e-58,NA,NA,NA,NA,1.4645656345633883e-57,NA
OID21320,2712,lmer,NA,NA,NA,0.349125857361389,0.02046731149605026,9.828853284595818e-61,NA,NA,NA,NA,1.1822937510647562e-59,NA
OID21321,2935,lmer,NA,NA,NA,0.1708432288010192,0.014374854958557686,1.6315589972394792e-31,NA,NA,NA,NA,5.020049419927366e-31,NA
OID21322,2935,lmer,NA,NA,NA,0.06694846923310467,0.013130680203093506,3.7496845769789934e-7,NA,NA,NA,NA,6.213337878973695e-7,NA
OID21323,2935,lmer,NA,NA,NA,0.2830266567133672,0.02038586632376475,6.792000540466939e-42,NA,NA,NA,NA,2.9238612046811285e-41,NA
OID21324,2935,lmer,NA,NA,NA,0.17085840108455247,0.02057012920912715,1.8058191558707763e-16,NA,NA,NA,NA,3.881183376919323e-16,NA
OID21325,2935,lmer,NA,NA,NA,-0.16729504088789596,0.009934031284254316,1.5851244454437538e-59,NA,NA,NA,NA,1.7889261598579507e-58,NA
OID21326,2935,lmer,NA,NA,NA,0.2700376539481316,0.020817611884748493,5.2860358430439335e-37,NA,NA,NA,NA,1.943532423800933e-36,NA
OID21327,2935,lmer,NA,NA,NA,0.04550127368805871,0.012382568027689387,2.4458150929007117e-4,NA,NA,NA,NA,3.638227743790728e-4,NA
OID21328,2935,lmer,NA,NA,NA,0.15626635850466578,0.013052292319062556,6.171068179172282e-32,NA,NA,NA,NA,1.9250834885507555e-31,NA
OID21329,2935,lmer,NA,NA,NA,0.13007798497859044,0.017144694147767463,4.9966574326132364e-14,NA,NA,NA,NA,1.012143428657553e-13,NA
OID21330,2935,lmer,NA,NA,NA,0.08146589162168694,0.01706025391782281,1.9269007366310627e-6,NA,NA,NA,NA,3.130812036227124e-6,NA
OID21331,2935,lmer,NA,NA,NA,0.304572037448837,0.019893669740991885,4.199720314414487e-50,NA,NA,NA,NA,2.697974171216164e-49,NA
OID21332,2935,lmer,NA,NA,NA,0.277376337293855,0.020277293954799658,8.840040158572648e-41,NA,NA,NA,NA,3.686082365692989e-40,NA
OID21333,2935,lmer,NA,NA,NA,0.044285412704962265,0.013709322195442339,0.0012569123596009835,NA,NA,NA,NA,0.0018062708097904005,NA
OID21334,2935,lmer,NA,NA,NA,0.25199375940463137,0.02041022892019632,8.576342889956842e-34,NA,NA,NA,NA,2.8454767613330138e-33,NA
OID21335,2935,lmer,NA,NA,NA,0.28689407292878966,0.021010073851464212,1.2023699455023628e-40,NA,NA,NA,NA,4.992226350430975e-40,NA
OID21336,2935,lmer,NA,NA,NA,0.4416918092345703,0.02002013219246761,1.134908842401278e-96,NA,NA,NA,NA,1.2281271969609896e-94,NA
OID21337,2935,lmer,NA,NA,NA,0.050904451799933935,0.021082519469670113,0.015845354588754006,NA,NA,NA,NA,0.020900709143920563,NA
OID21338,2935,lmer,NA,NA,NA,0.16568282524480232,0.01682497126157304,2.2673255386675215e-22,NA,NA,NA,NA,5.536668796595794e-22,NA
OID21339,2935,lmer,NA,NA,NA,0.03807453658519184,0.011771403497778122,0.001239331792286874,NA,NA,NA,NA,0.001782759266168569,NA
OID21340,2935,lmer,NA,NA,NA,0.12566517811792624,0.01973342418982397,2.3721720828815656e-10,NA,NA,NA,NA,4.3228547370715813e-10,NA
OID21341,2935,lmer,NA,NA,NA,0.062004892653208105,0.016925597954814683,2.55425051871215e-4,NA,NA,NA,NA,3.7937369238798854e-4,NA
OID21342,2935,lmer,NA,NA,NA,0.2283185189710085,0.014524421730634677,1.4839019962630872e-52,NA,NA,NA,NA,1.073625132444803e-51,NA
OID21343,2935,lmer,NA,NA,NA,0.18536526238836956,0.014938948788463172,4.204002475159908e-34,NA,NA,NA,NA,1.4043770554162756e-33,NA
OID21344,2935,lmer,NA,NA,NA,0.14165408116951778,0.015414412200596675,9.682858032929677e-20,NA,NA,NA,NA,2.242709511113585e-19,NA
OID21345,2935,lmer,NA,NA,NA,0.23858897229320628,0.020006790831949537,1.0238560502194873e-31,NA,NA,NA,NA,3.16691135956779e-31,NA
OID21346,2935,lmer,NA,NA,NA,-0.15663427756563134,0.015775410681490912,1.0483120625916967e-22,NA,NA,NA,NA,2.5814794936440857e-22,NA
OID21347,2935,lmer,NA,NA,NA,0.40621354961799655,0.020241079824300057,9.87751885654458e-82,NA,NA,NA,NA,4.1843460315477984e-80,NA
OID21348,2935,lmer,NA,NA,NA,0.3211340008828768,0.020369312955857033,7.565981756499438e-53,NA,NA,NA,NA,5.556624290012025e-52,NA
OID21349,2935,lmer,NA,NA,NA,0.30404653770693374,0.016100965832729783,2.761547929039059e-73,NA,NA,NA,NA,7.143366899629352e-72,NA
OID21350,2935,lmer,NA,NA,NA,0.3230894480236586,0.020395892576501422,2.6240506276867884e-53,NA,NA,NA,NA,1.987072534903752e-52,NA
OID21351,2935,lmer,NA,NA,NA,-0.007645427320454052,0.018287985552586795,0.6759501783548374,NA,NA,NA,NA,0.7120008545337619,NA
OID21352,2935,lmer,NA,NA,NA,0.041606749886583964,0.016400591494863597,0.011260183906188952,NA,NA,NA,NA,0.015056503914817158,NA
OID21353,2935,lmer,NA,NA,NA,0.13340422619523928,0.01946391217838788,9.543837172695435e-12,NA,NA,NA,NA,1.825696076949526e-11,NA
OID21354,2935,lmer,NA,NA,NA,0.11526859325713976,0.01493964689892317,1.8973409492728118e-14,NA,NA,NA,NA,3.8837027974260706e-14,NA
OID21355,2935,lmer,NA,NA,NA,0.26028890200806126,0.019614029479101014,1.4285600360199494e-38,NA,NA,NA,NA,5.538038442024286e-38,NA
OID21356,2935,lmer,NA,NA,NA,0.33627518234535364,0.019234670434016214,9.440233915630739e-64,NA,NA,NA,NA,1.3330339968786788e-62,NA
OID21357,2935,lmer,NA,NA,NA,0.11421367290782408,0.01765564136301385,1.2392738483150428e-10,NA,NA,NA,NA,2.2768054422532181e-10,NA
OID21358,2935,lmer,NA,NA,NA,0.03263645110428616,0.015490769700646162,0.03525734618795996,NA,NA,NA,NA,0.04502281472582218,NA
OID21359,2935,lmer,NA,NA,NA,0.2160379916169657,0.019235506232086214,2.0257020694199183e-28,NA,NA,NA,NA,5.693391489340789e-28,NA
OID21360,2935,lmer,NA,NA,NA,0.3219196646803102,0.0189713667522576,2.06994666179464e-60,NA,NA,NA,NA,2.469573098949279e-59,NA
OID21361,2935,lmer,NA,NA,NA,0.18618364051298952,0.02046012092101882,2.1351905447496423e-19,NA,NA,NA,NA,4.914300757719058e-19,NA
OID21362,2935,lmer,NA,NA,NA,0.12152342916927783,0.012973567963800678,1.9713039713564906e-20,NA,NA,NA,NA,4.6468721840927597e-20,NA
OID21363,2935,lmer,NA,NA,NA,0.35625145761911864,0.020228222828040068,1.266776720481761e-64,NA,NA,NA,NA,1.8330635415684097e-63,NA
OID21364,2935,lmer,NA,NA,NA,0.09326184952327878,0.012889045277604668,6.608116379091408e-13,NA,NA,NA,NA,1.3007086987262078e-12,NA
OID21365,2935,lmer,NA,NA,NA,0.17864779066957492,0.01671368828413064,5.780047905367395e-26,NA,NA,NA,NA,1.5317388964087847e-25,NA
OID21366,2935,lmer,NA,NA,NA,0.05466244059804041,0.017568410685675277,0.0018884409213303383,NA,NA,NA,NA,0.002675672715971197,NA
OID21367,2935,lmer,NA,NA,NA,0.28921453007022263,0.02000553668691557,4.054345563127024e-45,NA,NA,NA,NA,1.9917398455496291e-44,NA
OID21368,2935,lmer,NA,NA,NA,0.15477428814787747,0.01852608903405077,1.216411471197771e-16,NA,NA,NA,NA,2.6279162825654727e-16,NA
OID21369,2935,lmer,NA,NA,NA,0.08103297401738703,0.015216966522828265,1.1233572168803618e-7,NA,NA,NA,NA,1.889282592026063e-7,NA
OID21370,2935,lmer,NA,NA,NA,0.10054515138471919,0.016728338432565937,2.196030212341304e-9,NA,NA,NA,NA,3.911636996144809e-9,NA
OID21371,2935,lmer,NA,NA,NA,0.17433273505497718,0.015493335058828325,1.6212064493022004e-28,NA,NA,NA,NA,4.560910925226499e-28,NA
OID21372,2935,lmer,NA,NA,NA,0.12014111450891092,0.011686139986378222,3.4954132723447495e-24,NA,NA,NA,NA,8.876709813261253e-24,NA
OID21373,2935,lmer,NA,NA,NA,-0.07668407493164191,0.014077600592777522,5.758526892023871e-8,NA,NA,NA,NA,9.780461420909805e-8,NA
OID21374,2935,lmer,NA,NA,NA,0.0654879864821526,0.018614466352533096,4.4447911929211797e-4,NA,NA,NA,NA,6.51887840286433e-4,NA
OID21375,2935,lmer,NA,NA,NA,0.34920016649428165,0.020139328375283497,7.884059989128874e-63,NA,NA,NA,NA,1.0669031179733193e-61,NA
OID21376,2935,lmer,NA,NA,NA,0.030601795701368006,0.013944134056053471,0.028308950234749258,NA,NA,NA,NA,0.03640433855528908,NA
OID21377,2935,lmer,NA,NA,NA,0.02208639912716351,0.01708930111660291,0.19636502830455482,NA,NA,NA,NA,0.2289997518018843,NA
OID21378,2935,lmer,NA,NA,NA,-0.07828355641026485,0.018320904275615696,2.0215081372974336e-5,NA,NA,NA,NA,3.1615132612736217e-5,NA
OID21379,2935,lmer,NA,NA,NA,0.14300781109580812,0.01533803437988314,2.904848885424092e-20,NA,NA,NA,NA,6.819978547867167e-20,NA
OID21380,2935,lmer,NA,NA,NA,0.13042988057405125,0.011884466111480972,3.077426934376554e-27,NA,NA,NA,NA,8.359961830095415e-27,NA
OID21381,2935,lmer,NA,NA,NA,0.053681088941844216,0.010261778854738323,1.865937463355997e-7,NA,NA,NA,NA,3.123788777428167e-7,NA
OID21382,2935,lmer,NA,NA,NA,0.18571854798224832,0.018693433483402216,9.821289298552451e-23,NA,NA,NA,NA,2.422584693642938e-22,NA
OID21383,2935,lmer,NA,NA,NA,0.06784060462582049,0.008397056497756884,1.1318122920381059e-15,NA,NA,NA,NA,2.3869316952578526e-15,NA
OID21384,2935,lmer,NA,NA,NA,0.17757987049196883,0.013061114146157096,2.6104819626388784e-40,NA,NA,NA,NA,1.070187766731198e-39,NA
OID21385,2935,lmer,NA,NA,NA,0.3779102445679858,0.019820660703276403,1.4624475685565361e-74,NA,NA,NA,NA,4.110321387394957e-73,NA
OID21386,2935,lmer,NA,NA,NA,-0.14096596228223005,0.017327572017790147,7.170351525074579e-16,NA,NA,NA,NA,1.5231785979500724e-15,NA
OID21387,2935,lmer,NA,NA,NA,0.24127639047589952,0.02101498134525267,1.3571805913226068e-29,NA,NA,NA,NA,3.927761255877207e-29,NA
OID21388,2935,lmer,NA,NA,NA,0.29706460273468555,0.017191605899927315,2.043614440343808e-62,NA,NA,NA,NA,2.690759013119347e-61,NA
OID21389,2398,lmer,NA,NA,NA,0.19167838555484143,0.014854565295890293,2.615863305747304e-36,NA,NA,NA,NA,9.3933273251835e-36,NA
OID21390,2935,lmer,NA,NA,NA,0.05248248592326726,0.009863208365519458,1.1504219762182279e-7,NA,NA,NA,NA,1.9336880025795746e-7,NA
OID21391,2935,lmer,NA,NA,NA,0.23910439911791803,0.011402621957634895,2.8797106943537794e-88,NA,NA,NA,NA,1.6504694822737444e-86,NA
OID21392,2935,lmer,NA,NA,NA,0.12787105128403256,0.019178956000633678,3.3637973115229697e-11,NA,NA,NA,NA,6.306850251174881e-11,NA
